arrival_time,job_id,priority,burst_time
21.824379303,454520770906,116,0.0
21.824379328,454520770906,116,0.0
22.342077191,294470513781,200,1.2096145384411163
22.530605208,454520770906,116,0.0
23.011960492,218059363361,360,0.7544500090909091
23.180880061,218059363361,360,0.7544500090909091
23.327104113,203075381259,200,5.150312509802719
23.577836351000002,756249922741,25,5.201859905454545e-06
23.944483092,756249922741,25,5.201859905454545e-06
24.16000437,156608138934,105,6.952983680547595
24.819134145,156608138934,105,5.605101848425963
25.443322077,125061337368,200,1.4147410878685744
26.474054871,756249922741,25,5.201859905454545e-06
27.311044546,218059363361,360,0.7544500090909091
28.214712707,156608138934,105,7.617960944977263
28.251705947999998,770770141181,200,0.01016010909090909
28.280108421,218059363361,360,0.7544500090909091
28.498972952,156922393102,200,0.9886585636363637
28.549398415,156922393102,200,0.9886585636363637
28.561177765,156922393102,200,0.9886585636363637
28.566757759,156922393102,200,0.9886585636363637
28.576923198,156922393102,200,0.9886585636363637
28.647671758,156922393102,200,0.9886585636363637
29.246811588,756249922741,25,5.201859905454545e-06
29.505093839,156922393102,200,0.9886585636363637
29.58924042,156922393102,200,0.9886585636363637
29.946584097,294470514509,200,1.2815432338186608
30.725246272,156608138934,105,2.4100152303440883
31.060019323,203075380957,200,0.24264249090909096
31.121518516000002,156922393102,200,0.9886585636363637
31.308225724,156922393102,200,0.9886585636363637
31.363518133000003,156922393102,200,0.9886585636363637
31.484267974999998,156922393102,200,0.9886585636363637
31.721041277,218059363361,360,0.7544500090909091
31.962694948,156922393102,200,0.9886585636363637
32.006030472,218059363361,360,0.7544500090909091
32.049012558,218059363361,360,0.7544500090909091
32.071092443000005,156608138934,105,5.465549024303056
32.11391487,156922393102,200,0.9886585636363637
32.385069354,156922393102,200,0.9886585636363637
32.535626612,22134187777,200,8.629775989412995
32.734987206999996,156608138934,105,5.469833708171427
32.889192484,774689937649,119,0.46109287272727273
33.006533331,313448463362,25,0.0
33.265961841,156608138934,105,6.51894286539212
33.431050637,294470514509,200,1.5309576963686276
33.439541522,300373251821,200,0.003292763636363636
33.440140942999996,300373251821,200,0.003292763636363636
33.464806923999994,22134187777,200,5.608047294024297
33.612131182999995,218059363361,360,0.7544500090909091
33.716969991,156922393102,200,0.9886585636363637
33.883425413999994,156608138934,105,1.556410135240385
33.962376156,156922393102,200,0.9886585636363637
34.076063253,156922393102,200,0.9886585636363637
34.131848691,156922393102,200,0.9886585636363637
34.249958443000004,156922393102,200,0.9886585636363637
34.271041731,218059363361,360,0.7544500090909091
34.71377259,770770141181,200,0.01016010909090909
34.886070925,156922393102,200,0.9886585636363637
35.505128051,218059363361,360,0.7544500090909091
35.564482796,454520770906,116,0.0
35.564482896,454520770906,116,0.0
35.564482921,454520770906,116,0.0
35.564483021,454520770906,116,0.0
35.564483071000005,454520770906,116,0.0
35.564483271,454520770906,116,0.0
35.564483396,454520770906,116,0.0
35.564483595999995,454520770906,116,0.0
35.564483621,454520770906,116,0.0
35.564483696,454520770906,116,0.0
35.564483720999995,454520770906,116,0.0
35.564483771,454520770906,116,0.0
35.564483921,454520770906,116,0.0
35.564484096,454520770906,116,0.0
35.564484121,454520770906,116,0.0
35.564484296,454520770906,116,0.0
35.564484321,454520770906,116,0.0
35.564484696,454520770906,116,0.0
35.564484921,454520770906,116,0.0
35.564485021,454520770906,116,0.0
35.564485321,454520770906,116,0.0
35.564485371,454520770906,116,0.0
35.564485421,454520770906,116,0.0
35.564485446,454520770906,116,0.0
35.564485496,454520770906,116,0.0
35.590018861,276478092668,115,0.0
35.601670708,276478092668,115,0.0
35.608509395,276478092668,115,0.0
35.613338871,276478092668,115,0.0
35.614304620000006,276478092668,115,0.0
35.617288381,276478092668,115,0.0
35.618562395,276478092668,115,0.0
35.618562417,276478092668,115,0.0
35.62041368,276478092668,115,0.0
35.621433456,276478092668,115,0.0
35.623567589,276478092668,115,0.0
35.623567598,276478092668,115,0.0
35.624830361,276478092668,115,0.0
35.69182395,276478092668,115,0.0
35.695459688,276478092668,115,0.0
35.698198759,276478092668,115,0.0
35.700239051,276478092668,115,0.0
35.708165374,276478092668,115,0.0
35.717076812,156608138934,105,3.2803252094224904
35.909296637,454520770906,116,0.0
35.909296886999996,454520770906,116,0.0
35.909297087,454520770906,116,0.0
35.909297162,454520770906,116,0.0
35.909297312,454520770906,116,0.0
35.909297362,454520770906,116,0.0
35.909297487,454520770906,116,0.0
35.909297511999995,454520770906,116,0.0
35.909297562,454520770906,116,0.0
35.909297737,454520770906,116,0.0
35.909297787,454520770906,116,0.0
35.909297837,454520770906,116,0.0
35.909298162,454520770906,116,0.0
35.909298262,454520770906,116,0.0
35.909298437,454520770906,116,0.0
35.909298612,454520770906,116,0.0
35.909298737,454520770906,116,0.0
35.909298812,454520770906,116,0.0
35.909298887,454520770906,116,0.0
36.137984915000004,203075381259,200,9.002757339246873
36.160255133999996,156922393102,200,0.9886585636363637
36.200984649999995,203075381259,200,1.3248134203611328
36.255575705000005,454520770906,116,0.0
36.255575754999995,454520770906,116,0.0
36.25557578,454520770906,116,0.0
36.255575855000004,454520770906,116,0.0
36.255576105,454520770906,116,0.0
36.25557618,454520770906,116,0.0
36.255576255,454520770906,116,0.0
36.25557638,454520770906,116,0.0
36.255576405,454520770906,116,0.0
36.255576705,454520770906,116,0.0
36.523148689,156922393102,200,0.9886585636363637
36.524949961,156922393102,200,0.9886585636363637
36.628661619999995,156922393102,200,0.9886585636363637
36.682953983,756249922741,25,5.201859905454545e-06
36.731397813,156922393102,200,0.9886585636363637
37.062634769999995,156608138934,105,2.6055933290556093
37.337134828,156922393102,200,0.9886585636363637
37.347600452,156922393102,200,0.9886585636363637
37.349282547,156922393102,200,0.9886585636363637
37.399195338999995,156608138934,105,7.220846622622654
37.40621663,300373251821,200,0.003292763636363636
37.411984361,294470514509,200,2.4037305889160545
37.48482845,770770141181,200,0.01016010909090909
37.568351882,218059363361,360,0.7544500090909091
37.767923619,156608138934,105,1.3794308865598564
37.979358726,756249922741,25,5.201859905454545e-06
38.113311595,156608138934,105,9.17006050489818
38.359119389,218059363361,360,0.7544500090909091
38.359198178999996,218059363361,360,0.7544500090909091
38.360034699,218059363361,360,0.7544500090909091
38.361386722000006,203075380957,200,0.24264249090909096
38.603543322,156608138934,105,4.681384186387548
38.880823443000004,454520770906,116,0.0
38.880823518,454520770906,116,0.0
38.880823543,454520770906,116,0.0
38.880824143,454520770906,116,0.0
38.880824168,454520770906,116,0.0
38.880824218,454520770906,116,0.0
38.880824318,454520770906,116,0.0
38.880824693,454520770906,116,0.0
38.880824793,454520770906,116,0.0
38.880825018,454520770906,116,0.0
38.880825135,454520770906,116,0.0
38.880825227,454520770906,116,0.0
38.880825327,454520770906,116,0.0
38.880825377,454520770906,116,0.0
38.880825802,454520770906,116,0.0
38.992059274,156922393102,200,0.9886585636363637
39.045616585000005,156922393102,200,0.9886585636363637
39.225516920000004,454520770906,116,0.0
39.22551707,454520770906,116,0.0
39.22551747,454520770906,116,0.0
39.225517595,454520770906,116,0.0
39.225517870000004,454520770906,116,0.0
39.22551792,454520770906,116,0.0
39.22551802,454520770906,116,0.0
39.225518120000004,454520770906,116,0.0
39.225518295,454520770906,116,0.0
39.22551842,454520770906,116,0.0
39.22551882,454520770906,116,0.0
39.237515868,156922393102,200,0.9886585636363637
39.402373319,156922393102,200,0.9886585636363637
39.422812809,756249922741,25,5.201859905454545e-06
39.569162358,454520770906,116,0.0
39.569162508,454520770906,116,0.0
39.569162558,454520770906,116,0.0
39.569162583,454520770906,116,0.0
39.569162808,454520770906,116,0.0
39.569163283,454520770906,116,0.0
39.569163408,454520770906,116,0.0
39.569163433,454520770906,116,0.0
39.569163458000006,454520770906,116,0.0
39.569163558,454520770906,116,0.0
39.569163583,454520770906,116,0.0
39.569163608000004,454520770906,116,0.0
39.569163632999995,454520770906,116,0.0
39.569163683,454520770906,116,0.0
39.569163758,454520770906,116,0.0
39.569163883,454520770906,116,0.0
39.569163933000006,454520770906,116,0.0
39.569163982999996,454520770906,116,0.0
39.569164133,454520770906,116,0.0
39.569164183,454520770906,116,0.0
39.569164257999994,454520770906,116,0.0
39.596752894999995,300067580881,200,9.467819315243425
39.767058972,726682965732,25,0.000839233398
39.831047885,156922393102,200,0.9886585636363637
39.890171456,156922393102,200,0.9886585636363637
39.900543657,454520770906,116,0.0
39.900544232,454520770906,116,0.0
39.900544591,454520770906,116,0.0
39.900544675999996,454520770906,116,0.0
39.900544743,454520770906,116,0.0
39.900544759999995,454520770906,116,0.0
39.900544909,454520770906,116,0.0
39.900544951,454520770906,116,0.0
39.900545026,454520770906,116,0.0
40.108190901,156922393102,200,0.9886585636363637
40.125486311,22134187777,200,6.604090897351037
40.18713317700001,156608138934,105,7.538947234532943
40.244736765,454520770906,116,0.0
40.24473709,454520770906,116,0.0
40.24473711500001,454520770906,116,0.0
40.244737390000004,454520770906,116,0.0
40.244737439999994,454520770906,116,0.0
40.24473754,454520770906,116,0.0
40.24473779,454520770906,116,0.0
40.244737865000005,454520770906,116,0.0
40.24473794,454520770906,116,0.0
40.244737965,454520770906,116,0.0
40.244738065,454520770906,116,0.0
40.24473809,454520770906,116,0.0
40.244738215,454520770906,116,0.0
40.244738315,454520770906,116,0.0
40.244738340000005,454520770906,116,0.0
40.244738415,454520770906,116,0.0
40.590203634,454520770906,116,0.0
40.590203659,454520770906,116,0.0
40.590203809,454520770906,116,0.0
40.590203959,454520770906,116,0.0
40.590203984,454520770906,116,0.0
40.590204026,454520770906,116,0.0
40.590204051,454520770906,116,0.0
40.590204176,454520770906,116,0.0
40.590204201,454520770906,116,0.0
40.590204251,454520770906,116,0.0
40.590204301,454520770906,116,0.0
40.590204351,454520770906,116,0.0
40.590204476,454520770906,116,0.0
40.590204600999996,454520770906,116,0.0
40.590204651,454520770906,116,0.0
40.590204776,454520770906,116,0.0
40.590204826000004,454520770906,116,0.0
40.763302003999996,756249922741,25,5.201859905454545e-06
40.923140632,454520770906,116,0.0
40.923140757,454520770906,116,0.0
40.923140807,454520770906,116,0.0
40.923140882,454520770906,116,0.0
40.923140932,454520770906,116,0.0
40.923141306999995,454520770906,116,0.0
40.923141557,454520770906,116,0.0
40.923141657,454520770906,116,0.0
40.923141756999996,454520770906,116,0.0
40.923141932,454520770906,116,0.0
40.923141982000004,454520770906,116,0.0
41.045997816,218059363361,360,0.7544500090909091
41.249138122999994,454520770906,116,0.0
41.249138198,454520770906,116,0.0
41.249138248,454520770906,116,0.0
41.249138273,454520770906,116,0.0
41.249138398,454520770906,116,0.0
41.249138448,454520770906,116,0.0
41.249138523,454520770906,116,0.0
41.249138548000005,454520770906,116,0.0
41.249138599999995,454520770906,116,0.0
41.249138640999995,454520770906,116,0.0
41.249138666,454520770906,116,0.0
41.337972918,218059363361,360,0.7544500090909091
41.40427663,756249922741,25,5.201859905454545e-06
41.442705159999996,726682965732,25,0.000839233398
41.507632376000004,156922393102,200,0.9886585636363637
41.751573986000004,156922393102,200,0.9886585636363637
41.799341528,156608138934,105,7.964475545559044
41.838505953,156922393102,200,0.9886585636363637
41.863781478,726682965732,25,0.000839233398
41.893037141,218059363361,360,0.7544500090909091
42.003408158,156922393102,200,0.9886585636363637
42.077169635,156608138934,105,5.259027041074847
42.085079484000005,218059363361,360,0.7544500090909091
42.383381838,756249922741,25,5.201859905454545e-06
42.407435911,156922393102,200,0.9886585636363637
42.407903197,770544940169,107,0.0010299682614545455
42.412630358,156922393102,200,0.9886585636363637
42.46872158,156922393102,200,0.9886585636363637
42.614309715000005,156922393102,200,0.9886585636363637
42.755264265,726682965732,25,0.000839233398
42.915024820999996,203075381259,200,6.474662250357016
42.91767543,726682965732,25,0.000839233398
43.049018753,756249922741,25,5.201859905454545e-06
43.102047735,756249922741,25,5.201859905454545e-06
43.110287197999995,756249922741,25,5.201859905454545e-06
43.110976684,203075381259,200,2.768880520649389
43.159559559,756249922741,25,5.201859905454545e-06
43.161997483,756249922741,25,5.201859905454545e-06
43.163926337999996,156608138934,105,5.178063293328565
43.33399309000001,218059363361,360,0.7544500090909091
43.491901455,294470514509,200,4.941633294851677
43.502513234999995,294470514509,200,8.497434706573625
43.520001514,294470514509,200,4.985830659151294
43.637244835,756249922741,25,5.201859905454545e-06
43.799307086,294470514509,200,7.4118758475795445
43.938251892,756249922741,25,5.201859905454545e-06
44.004670722,300122419451,200,4.4425977557276095
44.106744359,156608138934,105,6.801302658628576
44.121493779999994,756249922741,25,5.201859905454545e-06
44.170910358,726682965732,25,0.000839233398
44.298755441000004,756249922741,25,5.201859905454545e-06
44.384553731,156608138934,105,8.83948082645296
44.457003292,218059363361,360,0.7544500090909091
44.768247914,756249922741,25,5.201859905454545e-06
44.864171397,218059363361,360,0.7544500090909091
44.962452846,756249922741,25,5.201859905454545e-06
45.052100081,22134187777,200,3.193331851153645
45.065085096000004,756249922741,25,5.201859905454545e-06
45.076440992,756249922741,25,5.201859905454545e-06
45.116150359,203075380957,200,0.24264249090909096
45.118666532000006,756249922741,25,5.201859905454545e-06
45.13813253399999,156922393102,200,0.9886585636363637
45.138527306,156922393102,200,0.9886585636363637
45.156560848,156922393102,200,0.9886585636363637
45.241172981999995,726682965732,25,0.000839233398
45.280541117,22134187777,200,3.848563789677912
45.511699457000006,125061337368,200,8.905978150995963
45.557458268000005,726682965732,25,0.000839233398
45.702867132,300373251821,200,0.003292763636363636
45.737531628999996,756249922741,25,5.201859905454545e-06
45.880462576999996,756249922741,25,5.201859905454545e-06
45.927079159,756249922741,25,5.201859905454545e-06
46.219997391,756249922741,25,5.201859905454545e-06
46.290417303000005,756249922741,25,5.201859905454545e-06
46.49700602,203075381259,200,5.891992316795482
46.499063386,218059363361,360,0.7544500090909091
46.817610715,756249922741,25,5.201859905454545e-06
47.617580034999996,756249922741,25,5.201859905454545e-06
47.83427228,454520770906,116,0.0
47.834272555000005,454520770906,116,0.0
47.834272604999995,454520770906,116,0.0
47.834272655,454520770906,116,0.0
47.834272855,454520770906,116,0.0
47.83427313,454520770906,116,0.0
47.834273155000005,454520770906,116,0.0
47.83427333,454520770906,116,0.0
47.850476969000006,756249922741,25,5.201859905454545e-06
48.044936984,756249922741,25,5.201859905454545e-06
48.180596204000004,454520770906,116,0.0
48.180596279,454520770906,116,0.0
48.180596479,454520770906,116,0.0
48.180596554000005,454520770906,116,0.0
48.180596578999996,454520770906,116,0.0
48.180596704,454520770906,116,0.0
48.180596804000004,454520770906,116,0.0
48.180596829,454520770906,116,0.0
48.180597129,454520770906,116,0.0
48.180597154000004,454520770906,116,0.0
48.180597579,454520770906,116,0.0
48.180597629000005,454520770906,116,0.0
48.180597653999996,454520770906,116,0.0
48.233136406,218059363361,360,0.7544500090909091
48.236138049000004,726682965732,25,0.000839233398
48.242562404,300373251821,200,0.003292763636363636
48.446957897,756249922741,25,5.201859905454545e-06
48.447819304999996,756249922741,25,5.201859905454545e-06
48.452871226000006,203075380957,200,0.24264249090909096
48.509412796,454520770906,116,0.0
48.509412846,454520770906,116,0.0
48.509412921000006,454520770906,116,0.0
48.509412970999996,454520770906,116,0.0
48.509413296,454520770906,116,0.0
48.509413321,454520770906,116,0.0
48.509413720999994,454520770906,116,0.0
48.509413871,454520770906,116,0.0
48.509413996000006,454520770906,116,0.0
48.509414045999996,454520770906,116,0.0
48.595773994000005,156922393102,200,0.9886585636363637
48.624149468000006,454520770906,116,0.0
48.727774765,156922393102,200,0.9886585636363637
48.78078101,203075380957,200,0.24264249090909096
48.796272887,156922393102,200,0.9886585636363637
48.806655852999995,156922393102,200,0.9886585636363637
48.822071584,726682965732,25,0.000839233398
48.855116388,454520770906,116,0.0
48.855116437999996,454520770906,116,0.0
48.855116538000004,454520770906,116,0.0
48.949696523,156922393102,200,0.9886585636363637
48.9641973,156922393102,200,0.9886585636363637
48.981980977,756249922741,25,5.201859905454545e-06
49.183735256,756249922741,25,5.201859905454545e-06
49.184001842,454520770906,116,0.0
49.184001892,454520770906,116,0.0
49.184002067,454520770906,116,0.0
49.184002166999996,454520770906,116,0.0
49.184002291999995,454520770906,116,0.0
49.184002692,454520770906,116,0.0
49.184002792,454520770906,116,0.0
49.307979992,218059363361,360,0.7544500090909091
49.346166362000005,299101019168,200,6.766955356113815
49.481414835,756249922741,25,5.201859905454545e-06
49.530460031000004,454520770906,116,0.0
49.530460080999994,454520770906,116,0.0
49.530460405999996,454520770906,116,0.0
49.530460680999994,454520770906,116,0.0
49.530460831,454520770906,116,0.0
49.530461130999996,454520770906,116,0.0
49.530461181,454520770906,116,0.0
49.530461206,454520770906,116,0.0
49.530461306,454520770906,116,0.0
49.530461456,454520770906,116,0.0
49.530461506,454520770906,116,0.0
49.530461656,454520770906,116,0.0
49.530461731,454520770906,116,0.0
49.86162347,294470514509,200,5.743854365724413
49.862376908,294470514509,200,6.641952615813744
49.867247839,294470514509,200,4.490681337962587
49.8755096,454520770906,116,0.0
49.87550965,454520770906,116,0.0
49.8755098,454520770906,116,0.0
